K4Lib,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/k4lib1.12.12.1.81universal.jar,both
KeepingInventory,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/KeepingInventory1.12.22.4.jar,both
Labyrinth,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Labyrinth1.12.21.0.jar,both
LagGoggles,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LagGogglesFAT1.12.24.9.jar,both
LaunchGui,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LaunchGui1.9.42.0.324client.jar,client
LegibleNEI,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/legiblenei1.12.21.6.12.9.jar,both
LessLag,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/lesslag-1.0-1.12.2.jar,client
LimeLib,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/limelib-1.12.2-1.7.123.jar,both
LLibrary,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/llibrary-1.7.19-1.12.2.jar,both
LLOverlayReloaded,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LLOverlayReloaded1.1.6mc1.12.2.jar,client
LoadingProfiler,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LoadingProfilerMC1.121.3.jar,client
LoginShield,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LoginShield1.12.23g7c6e7ac.jar,both
LootTweaker,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LootTweaker0.1.5MC1.12.2.jar,both
LTTA,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ltta1.12.21.4.0.jar,both
LunatriusCore,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/LunatriusCore1.12.21.2.0.42universal.jar,both
Mantle,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Mantle1.121.3.3.55.jar,both
MapmakersGadgets,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/MapmakersGadgets1.2for1.12.x.jar,both
MCLocaleFix,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/00mclocalefixcoremod181.0.jar,both
MegaMap,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/megamap1.12.21.1.0.jar,both
MemoryBar,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/memorybar1.12.21.0.7.jar,client
MmmMmmMmmMmm,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/MmmMmmMmmMmm1.121.14.jar,both
ModLister,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ModLister1.12.23.2.4.jar,both
ModNameTooltip,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/modnametooltip1.12.21.10.1.jar,client
ModTweaker,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/modtweaker4.0.18.jar,both
MoreBeautifulButtons,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/morebeautifulbuttons1.12.21.7.3.20.jar,both
MoreSoundConfig,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/moresoundconfig1.0.4.jar,client
MTLib,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/MTLib3.0.6.jar,both
MumboRedstone,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/mumboredstone0.3.3.jar,both
NBTPeripheral,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/nbtperipheral1.1.jar,both
Neat,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Neat1.417.jar,client
NetherendingOres,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NetherendingOres1.12.21.3hotfix1.jar,both
NetherPortalFix,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NetherPortalFix1.12.15.3.17.jar,both
NoMobSpawningOnTrees,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NoMobSpawningOnTrees1.2.2mc1.12.2.jar,both
NoMoreRecipeConflict,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NoMoreRecipeConflict-0.13(1.12.2).jar,both
NoNVFlash,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NoNVFlash-1.12.2-1.2.0.3-universal.jar,client
NoOpSpawnProtection,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/NoOpSpawnProtection1.12.22.3.23.jar,both
NoRecipeBook,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/noRecipeBook_v1.2.2formc1.12.2.jar,client
OpenEye,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/OpenEye1.12.20.8.jar,both
OptiFine,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/OptiFine1.12.2HDUF5MOD.jar,client
OreLib,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/OreLib1.12.23.6.0.1.jar,both
Palimpsest,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/palimpsest1.12.21.2.3.jar,both
PamsHarvestCraft,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/PamsHarvestCraft-1.12.2zf.jar,both
Patchouli,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Patchouli1.020.jar,both
Phosphor,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/phosphor1.12.20.2.6build50universal.jar,both
PickUpNotifier,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/PickUpNotifierv1.0.31.12.2.jar,client
Pillar,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Pillar1.210.jar,both
